x,y_bed
7.376300000000000079e-01,-9.043476127426240078e-04
7.434399999999999897e-01,-8.701267338732734946e-04
7.492299999999999516e-01,-8.419645110273555819e-04
7.550000000000000044e-01,-8.599013733995679309e-04
7.607300000000000173e-01,-8.700026585364902410e-04
7.664400000000000102e-01,-8.895467012463461037e-04
7.721200000000000285e-01,-9.182728526352093232e-04
7.777800000000000269e-01,-9.321698424193571985e-04
7.834100000000000508e-01,-9.316844432325204622e-04
7.890099999999999891e-01,-9.085217548810775937e-04
7.945900000000000185e-01,-9.263587948173737652e-04
8.001399999999999624e-01,-5.375760244342469478e-04
8.056699999999999973e-01,-4.071839156726497723e-04
8.111699999999999466e-01,-4.418916892328082790e-04
8.166400000000000325e-01,-4.560425752372052359e-04
8.220899999999999874e-01,-4.483367179345145977e-04
8.275099999999999678e-01,-4.393875512520117161e-04
8.329100000000000392e-01,-4.300665348731747212e-04
8.382899999999999796e-01,-4.076378093291050633e-04
8.436399999999999455e-01,-3.372743865497717210e-04
8.489600000000000479e-01,-8.299822081950670311e-05
8.542600000000000193e-01,1.413874113857896712e-06
8.595300000000000162e-01,4.496810170730113055e-05
8.647799999999999931e-01,4.890333446414565867e-04
8.700099999999999500e-01,3.348203853096070248e-04
8.752100000000000435e-01,3.234821075696388964e-04
8.803900000000000059e-01,8.428633268285500198e-04
8.855399999999999938e-01,6.718508078661850676e-04
8.906699999999999617e-01,6.499327930200440384e-04
8.957800000000000207e-01,1.176236317944592304e-03
9.008599999999999941e-01,9.921760209788638239e-04
9.059199999999999475e-01,9.746052522730309399e-04
9.109500000000000375e-01,9.406268652828284234e-04
9.159699999999999509e-01,8.973896598239225605e-04
9.209500000000000464e-01,8.227074963316200048e-04
9.259199999999999653e-01,7.931600632254513523e-04
9.308600000000000207e-01,7.587172825018034241e-04
9.357799999999999452e-01,7.284299527123381125e-04
9.406799999999999606e-01,7.030094194932718157e-04
9.455500000000000016e-01,6.534939903346734247e-04
9.504000000000000226e-01,6.222028876866802149e-04
9.552300000000000235e-01,3.271806034567371034e-04
9.600400000000000045e-01,8.330130457771592052e-05
9.648200000000000109e-01,-3.256270625108146580e-05
9.695799999999999974e-01,-4.608927978450008591e-04
9.743199999999999639e-01,-6.431177174859230121e-04
9.790400000000000214e-01,-9.415755418984452212e-04
9.837299999999999933e-01,-1.300237933082426956e-03
9.884100000000000108e-01,-1.429623890600905615e-03
9.930600000000000538e-01,-1.874194702567187620e-03
9.976899999999999658e-01,-1.926766777156660101e-03
1.000939999999999941e+00,-2.207502228876829890e-03
1.002809999999999979e+00,-2.378342146357113798e-03
1.004690000000000083e+00,-2.437127026238003827e-03
1.006559999999999899e+00,-2.487331491664988414e-03
1.008440000000000003e+00,-2.536029490332636013e-03
1.010310000000000041e+00,-2.868406726120816246e-03
1.012189999999999923e+00,-2.947804704678746827e-03
1.014059999999999961e+00,-2.974316537243708140e-03
1.015940000000000065e+00,-3.082523127730303104e-03
1.017810000000000104e+00,-3.397737109058256415e-03
1.019689999999999985e+00,-3.474317510021673536e-03
1.021560000000000024e+00,-3.497160793559103004e-03
1.023439999999999905e+00,-3.638990270281702768e-03
1.025309999999999944e+00,-3.623581534192634422e-03
1.027190000000000047e+00,-3.798103090805105345e-03
1.029060000000000086e+00,-3.955288963801635235e-03
1.030939999999999968e+00,-3.999644439643506612e-03
1.032810000000000006e+00,-4.022176408125402100e-03
1.034690000000000110e+00,-4.037924645399016375e-03
1.036559999999999926e+00,-4.089434688299518374e-03
1.038440000000000030e+00,-4.089312370770841441e-03
1.040310000000000068e+00,-4.207695792218614506e-03
1.042189999999999950e+00,-4.242156301956163597e-03
1.044059999999999988e+00,-4.306102536396239945e-03
1.045940000000000092e+00,-4.386599086772005086e-03
1.047809999999999908e+00,-4.419951256893230734e-03
1.049690000000000012e+00,-4.441249946561665399e-03
1.051560000000000050e+00,-4.459990426199887496e-03
1.053439999999999932e+00,-4.473482419244679750e-03
1.055309999999999970e+00,-4.481904200134565266e-03
1.057190000000000074e+00,-4.493507216356193261e-03
1.059059999999999890e+00,-4.503279370536516189e-03
1.060939999999999994e+00,-4.522384102270902637e-03
1.062810000000000032e+00,-4.550231465938122354e-03
1.064689999999999914e+00,-4.530205737473994888e-03
1.066559999999999953e+00,-4.207293143767049451e-03
1.068440000000000056e+00,-4.023307154485310233e-03
1.070310000000000095e+00,-3.948359768007178930e-03
1.072189999999999976e+00,-3.586113731798809632e-03
1.074060000000000015e+00,-3.471052551570597434e-03
1.075939999999999896e+00,-3.423329891882881913e-03
1.077809999999999935e+00,-3.216191213358369355e-03
1.079690000000000039e+00,-3.000923053212793071e-03
1.081560000000000077e+00,-3.060324981714065626e-03
1.083439999999999959e+00,-3.305310687451447002e-03
1.085309999999999997e+00,-3.451437895838534772e-03
1.087190000000000101e+00,-3.506530968139744478e-03
1.089059999999999917e+00,-3.684729765743851877e-03
1.090940000000000021e+00,-3.919680502573503686e-03
1.092810000000000059e+00,-4.005353638559398625e-03
1.094689999999999941e+00,-3.974775944375823038e-03
1.096559999999999979e+00,-3.965243224638235336e-03
1.098440000000000083e+00,-3.788351301626415382e-03
1.100309999999999899e+00,-3.483084415600383975e-03
1.102190000000000003e+00,-3.385800273116447434e-03
1.104060000000000041e+00,-3.052352926490662331e-03
1.105939999999999923e+00,-2.907688881344532364e-03
1.107809999999999961e+00,-2.531033746640151856e-03
1.109690000000000065e+00,-2.415674593686264679e-03
1.111560000000000104e+00,-2.302021142290262487e-03
1.113439999999999985e+00,-2.025444402994628496e-03
1.115310000000000024e+00,-1.886558273759793899e-03
1.117189999999999905e+00,-1.566017170116772725e-03
1.119059999999999944e+00,-1.406149812269853142e-03
1.120940000000000047e+00,-1.312354834095116494e-03
1.122810000000000086e+00,-1.014089006350392570e-03
1.124689999999999968e+00,-9.982857551678447211e-04
1.126560000000000006e+00,-1.148590849192834221e-03
1.128440000000000110e+00,-1.291536081037911437e-03
1.130309999999999926e+00,-1.363460153469364319e-03
1.132190000000000030e+00,-1.403271731489793206e-03
1.134060000000000068e+00,-1.557802737499248361e-03
1.135939999999999950e+00,-1.826207451307852682e-03
1.137809999999999988e+00,-1.901317281951913664e-03
1.139690000000000092e+00,-1.989841971580021737e-03
1.141559999999999908e+00,-2.045144451641064866e-03
1.143440000000000012e+00,-2.187354924982821969e-03
1.145310000000000050e+00,-2.376481974150119678e-03
1.147189999999999932e+00,-2.424075905305725712e-03
1.149059999999999970e+00,-2.901453429149191028e-03
1.152139999999999942e+00,-3.396554615576711979e-03
1.156430000000000069e+00,-3.531864039557881287e-03
1.160730000000000040e+00,-4.024040926266843170e-03
1.165019999999999945e+00,-4.207327226778978697e-03
1.169329999999999981e+00,-4.200926475736108286e-03
1.173640000000000017e+00,-4.030199300552496887e-03
1.177950000000000053e+00,-3.982501109056444701e-03
1.182269999999999932e+00,-3.959643849316360834e-03
1.186590000000000034e+00,-3.978229427786015605e-03
1.190919999999999979e+00,-4.040828543149115742e-03
1.195249999999999924e+00,-4.286226376853006018e-03
1.199589999999999934e+00,-4.155593741271494668e-03
1.203940000000000010e+00,-3.936003315250980253e-03
1.208290000000000086e+00,-3.500938003155156138e-03
1.212639999999999940e+00,-2.954105384174368805e-03
1.217000000000000082e+00,-2.471353821411419269e-03
1.221360000000000001e+00,-2.282679329246047658e-03
1.225729999999999986e+00,-2.316571314041386987e-03
1.230110000000000037e+00,-2.300960204168740406e-03
1.234490000000000087e+00,-2.285333522808198712e-03
1.238869999999999916e+00,-2.263619936278124176e-03
1.243260000000000032e+00,-2.232754302384209674e-03
1.247649999999999926e+00,-2.182085225012061341e-03
1.252050000000000107e+00,-2.139442318510961609e-03
1.256459999999999910e+00,-2.115931031633132894e-03
1.260869999999999935e+00,-2.112060482069810959e-03
1.265279999999999960e+00,-2.113358851746037926e-03
1.269700000000000051e+00,-2.084345726162940577e-03
1.274129999999999985e+00,-2.051981270455093681e-03
1.278559999999999919e+00,-2.046144742907112304e-03
1.282999999999999918e+00,-2.056437044169573750e-03
1.287439999999999918e+00,-2.077917693883029032e-03
1.291879999999999917e+00,-2.103652385427568459e-03
1.296329999999999982e+00,-2.119994368374854537e-03
1.300789999999999891e+00,-2.154800707187793686e-03
1.305250000000000021e+00,-2.101711331567009122e-03
1.309719999999999995e+00,-1.977395449378589309e-03
1.314189999999999969e+00,-1.950355737419165632e-03
1.318670000000000009e+00,-1.803505688812019093e-03
1.323150000000000048e+00,-1.914619322132172716e-03
1.327639999999999931e+00,-1.924929343004796361e-03
1.332130000000000036e+00,-1.913709942160063057e-03
1.336629999999999985e+00,-1.917657140516851322e-03
1.341129999999999933e+00,-1.913397809679149957e-03
1.345639999999999947e+00,-1.908209082251025555e-03
1.350149999999999961e+00,-1.910521063101178023e-03
1.354670000000000041e+00,-1.912384535802018901e-03
1.359189999999999898e+00,-1.911550354935779043e-03
1.363720000000000043e+00,-1.903102719817419478e-03
1.368260000000000032e+00,-1.894001179648737050e-03
1.372800000000000020e+00,-1.881979587138810864e-03
1.377340000000000009e+00,-1.862957436329519762e-03
1.381890000000000063e+00,-1.864438037148770985e-03
1.386449999999999960e+00,-1.885576676459810178e-03
1.391010000000000080e+00,-1.903656643005728188e-03
1.395580000000000043e+00,-1.918419670254474518e-03
1.400150000000000006e+00,-1.933067786878055454e-03
1.404730000000000034e+00,-1.936242653839702777e-03
1.409310000000000063e+00,-1.913825128396964793e-03
1.413899999999999935e+00,-1.917666509711085134e-03
1.418490000000000029e+00,-1.898109119304495140e-03
1.423089999999999966e+00,-1.890477057576564826e-03
1.427689999999999904e+00,-1.884362486037389041e-03
1.432299999999999907e+00,-1.869520550461407742e-03
1.436909999999999910e+00,-1.868798558410014916e-03
1.441529999999999978e+00,-1.860564272825186152e-03
1.446159999999999890e+00,-1.857084652835176925e-03
1.450790000000000024e+00,-1.849217074125633154e-03
1.455430000000000001e+00,-1.825091632402898751e-03
1.460069999999999979e+00,-1.788658146693209057e-03
1.464709999999999956e+00,-1.650259404401620972e-03
1.469370000000000065e+00,-1.531088926899778178e-03
1.474020000000000108e+00,-1.517658240484445363e-03
1.478690000000000060e+00,-1.517464210179422530e-03
1.483349999999999946e+00,-1.542219757104209025e-03
1.488029999999999964e+00,-1.577356684075537779e-03
1.492709999999999981e+00,-1.594357913684506115e-03
1.497389999999999999e+00,-1.656745145823658102e-03
1.502080000000000082e+00,-1.647584838459527617e-03
1.506780000000000008e+00,-1.591993405966387123e-03
1.511479999999999935e+00,-1.573022837786647440e-03
1.516180000000000083e+00,-1.605209815498377613e-03
1.520899999999999919e+00,-1.640714418003199476e-03
1.525609999999999911e+00,-1.655437522661051212e-03
1.530340000000000034e+00,-1.611333582437757261e-03
1.535060000000000091e+00,-1.649155943230500672e-03
1.539800000000000058e+00,-1.706151688861528085e-03
1.544540000000000024e+00,-1.777844506057585372e-03
1.549279999999999990e+00,-1.763715067832253604e-03
1.554030000000000022e+00,-1.701445726910161401e-03
1.558789999999999898e+00,-1.740333388894209962e-03
1.563549999999999995e+00,-1.770252566469410161e-03
1.568319999999999936e+00,-1.810626106171714291e-03
1.573090000000000099e+00,-1.854337599680694164e-03
1.577870000000000106e+00,-1.831054604413186312e-03
1.582649999999999890e+00,-1.790775274721236304e-03
1.587439999999999962e+00,-1.665383201718951536e-03
1.592230000000000034e+00,-1.600061513591393000e-03
1.597029999999999950e+00,-1.652036945455813205e-03
1.601839999999999931e+00,-1.761495582163793592e-03
1.606649999999999912e+00,-1.774385263921064975e-03
1.611469999999999958e+00,-1.794862450733645219e-03
1.616290000000000004e+00,-1.797484722309494352e-03
1.621119999999999894e+00,-1.790273378785891536e-03
1.625950000000000006e+00,-1.814682138326185329e-03
1.630789999999999962e+00,-1.830930993520927131e-03
1.635639999999999983e+00,-1.832544112687280917e-03
1.640490000000000004e+00,-1.822835064650952207e-03
1.645350000000000090e+00,-1.792343166509048798e-03
1.650209999999999955e+00,-1.715977720319926143e-03
1.655070000000000041e+00,-1.648155248721675306e-03
1.659950000000000037e+00,-1.723698618802281621e-03
1.664830000000000032e+00,-1.647785077686565215e-03
1.669710000000000027e+00,-1.659580576287371899e-03
1.674600000000000088e+00,-1.778429896214583656e-03
1.679499999999999993e+00,-1.859609922584524316e-03
1.684399999999999897e+00,-1.897040357492926765e-03
1.689310000000000089e+00,-1.939576369101543313e-03
1.694220000000000059e+00,-1.944325809557792984e-03
1.699140000000000095e+00,-2.074483746296921626e-03
1.704059999999999908e+00,-2.169803749894908419e-03
1.708990000000000009e+00,-2.098725854122063944e-03
1.713929999999999954e+00,-1.907002173390926706e-03
1.718869999999999898e+00,-1.933315449904031034e-03
1.723819999999999908e+00,-1.939989596565376128e-03
1.728769999999999918e+00,-1.943165823867747414e-03
1.733729999999999993e+00,-1.906120197460041887e-03
1.738699999999999912e+00,-1.859807589269199188e-03
1.743670000000000053e+00,-1.877723245020524899e-03
1.748639999999999972e+00,-1.890881161770713867e-03
1.753630000000000022e+00,-1.891617942080932747e-03
1.758610000000000007e+00,-1.883612247147062151e-03
1.763609999999999900e+00,-1.883897027887231415e-03
1.768610000000000015e+00,-1.895738940771779166e-03
1.773609999999999909e+00,-1.907431186522620930e-03
1.778620000000000090e+00,-1.928431414670952289e-03
1.783639999999999892e+00,-1.935960199670775598e-03
1.788659999999999917e+00,-1.894809313250404468e-03
1.793690000000000007e+00,-1.871072569758361684e-03
1.798729999999999940e+00,-1.888257652593622327e-03
1.803770000000000095e+00,-1.889396482383489924e-03
1.808810000000000029e+00,-1.848154315355714054e-03
1.813860000000000028e+00,-1.545619862556456411e-03
1.818920000000000092e+00,-1.466663929099139415e-03
1.823990000000000000e+00,-1.506649353153515208e-03
1.829059999999999908e+00,-1.503711409865559701e-03
1.834130000000000038e+00,-1.500659444021563331e-03
1.839210000000000012e+00,-1.567725484978166415e-03
1.844300000000000050e+00,-1.529380085138685921e-03
1.849390000000000089e+00,-1.498823181726659367e-03
1.854489999999999972e+00,-1.512605906224890467e-03
1.859599999999999920e+00,-1.547110599491683270e-03
1.864710000000000090e+00,-1.572578253603921323e-03
1.869830000000000103e+00,-1.582824871454553738e-03
1.874949999999999894e+00,-1.627834310160390088e-03
1.880079999999999973e+00,-1.706108016281624286e-03
1.885210000000000052e+00,-1.752409517430716024e-03
1.890349999999999975e+00,-1.764816162166288642e-03
1.895499999999999963e+00,-1.761668924268405606e-03
1.900649999999999951e+00,-1.671164260518033734e-03
1.905810000000000004e+00,-1.508979418649613810e-03
1.910979999999999901e+00,-1.414180273779486402e-03
1.916150000000000020e+00,-1.416097980558509448e-03
1.921319999999999917e+00,-1.413624370178123224e-03
1.926509999999999945e+00,-1.390894361236913153e-03
1.931699999999999973e+00,-1.387475980604288518e-03
1.936890000000000001e+00,-1.439975339702857880e-03
1.942090000000000094e+00,-1.445040065119830401e-03
1.947300000000000031e+00,-1.447330997187565305e-03
1.952509999999999968e+00,-1.589104408479771096e-03
1.957729999999999970e+00,-1.596156017289146510e-03
1.962960000000000038e+00,-1.726592877209874501e-03
1.968190000000000106e+00,-1.671186696652145545e-03
1.973419999999999952e+00,-1.453079172562365571e-03
1.978669999999999929e+00,-1.525821307831922618e-03
1.983919999999999906e+00,-1.481164659416711214e-03
1.989170000000000105e+00,-1.573212676483691378e-03
1.994429999999999925e+00,-1.541019050537580440e-03
1.999700000000000033e+00,-1.486290371326259591e-03
2.004980000000000206e+00,-1.533164334499525138e-03
2.010260000000000158e+00,-1.528378748487849116e-03
2.015540000000000109e+00,-1.520377379930469086e-03
2.020830000000000126e+00,-1.535984689494315162e-03
2.026130000000000209e+00,-1.582881828198378976e-03
2.031439999999999912e+00,-1.592211918269347340e-03
2.036750000000000060e+00,-1.627649314309362067e-03
2.042060000000000208e+00,-1.753027001091125338e-03
2.047390000000000043e+00,-1.770565904687104947e-03
2.052719999999999878e+00,-1.706515292946941473e-03
2.058050000000000157e+00,-1.753815878969084948e-03
2.063390000000000057e+00,-1.778574546116879146e-03
2.068740000000000023e+00,-1.779105383841876695e-03
2.074100000000000055e+00,-1.814116710777503427e-03
2.079460000000000086e+00,-1.842763018451909138e-03
2.084820000000000118e+00,-1.746565273149432813e-03
2.090199999999999836e+00,-1.735144243102075025e-03
2.095579999999999998e+00,-1.828773170548314304e-03
2.100960000000000161e+00,-1.860033714000471679e-03
2.106349999999999945e+00,-1.856705203646666748e-03
2.111749999999999794e+00,-1.851001382333997266e-03
2.117160000000000153e+00,-1.893746012355772409e-03
2.122570000000000068e+00,-1.900776139757445055e-03
2.127979999999999983e+00,-1.817908821679395989e-03
2.133410000000000029e+00,-1.814040819106075338e-03
2.138830000000000009e+00,-1.820873961863093710e-03
2.144270000000000120e+00,-1.852451158984061777e-03
2.149709999999999788e+00,-1.871866010930062002e-03
2.155159999999999965e+00,-1.898185990698267062e-03
2.160620000000000207e+00,-1.919431182200645285e-03
2.166080000000000005e+00,-1.926126683576826881e-03
2.171539999999999804e+00,-1.923122770437159798e-03
2.177020000000000177e+00,-1.895641287460498540e-03
2.182500000000000107e+00,-1.902378601132485077e-03
2.187980000000000036e+00,-1.912071434092998739e-03
2.193480000000000096e+00,-1.936912264533938426e-03
2.198980000000000157e+00,-1.926086892532158021e-03
2.204480000000000217e+00,-1.875542321020339225e-03
2.209989999999999899e+00,-1.877759833955450815e-03
2.215510000000000090e+00,-1.914247190578211195e-03
2.221039999999999903e+00,-1.875134892124459248e-03
2.226570000000000160e+00,-1.873789340213386379e-03
2.232110000000000039e+00,-1.897025341392073131e-03
2.237649999999999917e+00,-1.862140986988687370e-03
2.243199999999999861e+00,-1.833930316370173223e-03
2.248759999999999870e+00,-1.837826685014926813e-03
2.254319999999999879e+00,-1.854921141973863916e-03
2.259889999999999954e+00,-1.856417897702348184e-03
2.265470000000000095e+00,-1.899834545408526920e-03
2.271049999999999791e+00,-1.926307654364313969e-03
2.276639999999999997e+00,-1.828179114246389564e-03
2.282230000000000203e+00,-1.896420013795067526e-03
2.287840000000000096e+00,-1.928719146139456402e-03
2.293449999999999989e+00,-1.913749887843788251e-03
2.299059999999999881e+00,-1.799812503328740909e-03
2.304679999999999840e+00,-1.759700191295658026e-03
2.310309999999999864e+00,-1.799583452561150879e-03
2.315949999999999953e+00,-1.740994299306989398e-03
2.321590000000000042e+00,-1.464693402465962451e-03
2.327240000000000197e+00,-1.407865398956741456e-03
2.332889999999999908e+00,-1.417371373167777664e-03
2.338550000000000129e+00,-1.313919931978685396e-03
2.344219999999999970e+00,-1.330879594443806118e-03
2.349889999999999812e+00,-1.434178487407063206e-03
2.355579999999999785e+00,-1.443142822546467042e-03
2.361260000000000137e+00,-1.456552770818359292e-03
2.366960000000000175e+00,-1.560163717811550912e-03
2.372660000000000213e+00,-1.646694124888879599e-03
2.378369999999999873e+00,-1.585664511427987934e-03
2.384079999999999977e+00,-1.490698165160152418e-03
2.389800000000000146e+00,-1.483353794743058228e-03
2.395529999999999937e+00,-1.504356067804432521e-03
2.401260000000000172e+00,-1.502911597792772752e-03
2.407000000000000028e+00,-1.546258836442366115e-03
2.412749999999999950e+00,-1.509020707871927981e-03
2.418499999999999872e+00,-1.480086615738025703e-03
2.424269999999999925e+00,-1.472179881061005296e-03
2.430029999999999912e+00,-1.539785629127481126e-03
2.435810000000000031e+00,-1.446368829602013130e-03
2.441590000000000149e+00,-1.520883965194684377e-03
2.447379999999999889e+00,-1.509205512141027295e-03
2.453170000000000073e+00,-1.518562151960099879e-03
2.458969999999999878e+00,-1.513895426966864336e-03
2.464780000000000193e+00,-1.519332305100700321e-03
2.470590000000000064e+00,-1.544258101534912598e-03
2.476410000000000000e+00,-1.590735467709685240e-03
2.482240000000000002e+00,-1.639625184613566645e-03
2.488080000000000069e+00,-1.601617522617631521e-03
2.493920000000000137e+00,-1.572702710810420330e-03
2.499769999999999825e+00,-1.524603369972109181e-03
2.505619999999999958e+00,-1.503194359571236082e-03
2.511480000000000157e+00,-1.518397338897569619e-03
2.517349999999999977e+00,-1.518194548351070768e-03
2.523229999999999862e+00,-1.494342541019730601e-03
2.529110000000000191e+00,-1.511392534448875204e-03
2.535000000000000142e+00,-1.632020952832577030e-03
2.540900000000000158e+00,-1.639595656041268603e-03
2.546800000000000175e+00,-1.634364141792822404e-03
2.552709999999999813e+00,-1.600824000237187480e-03
2.558629999999999960e+00,-1.582364797829853131e-03
2.564550000000000107e+00,-1.611453786325123825e-03
2.570479999999999876e+00,-1.671109723250988879e-03
2.576420000000000154e+00,-1.691310643746746570e-03
2.582359999999999989e+00,-1.736222967446902476e-03
2.588309999999999889e+00,-1.750487475294313462e-03
2.594269999999999854e+00,-1.744762356837980567e-03
2.600239999999999885e+00,-1.758746785225077285e-03
2.606209999999999916e+00,-1.814176926920691270e-03
2.612190000000000012e+00,-1.810916063483040527e-03
2.618170000000000108e+00,-1.808154352939016739e-03
2.624169999999999892e+00,-1.842197811955533686e-03
2.630170000000000119e+00,-1.863153617470201693e-03
2.636169999999999902e+00,-1.870514961708212836e-03
2.642189999999999817e+00,-1.875174190688937582e-03
2.648210000000000175e+00,-1.887711868580576853e-03
2.654240000000000155e+00,-1.898267026626073231e-03
2.660270000000000135e+00,-1.899322161962867109e-03
2.666310000000000180e+00,-1.889978463755739597e-03
2.672359999999999847e+00,-1.886650393636886674e-03
2.678420000000000023e+00,-1.887386157788656068e-03
2.684480000000000199e+00,-1.876137641974035073e-03
2.690549999999999997e+00,-1.847810039248359197e-03
2.696629999999999860e+00,-1.813025160176018292e-03
2.702710000000000168e+00,-1.787158073485305143e-03
2.708800000000000097e+00,-1.803474440155975475e-03
2.714900000000000091e+00,-1.814390476238087087e-03
2.721010000000000151e+00,-1.808317033922923322e-03
2.727120000000000211e+00,-1.841500379381659589e-03
2.733239999999999892e+00,-1.844074492189761620e-03
2.739360000000000017e+00,-1.846751989951883480e-03
2.745499999999999829e+00,-1.866389913706843458e-03
2.751640000000000086e+00,-1.885411354985756967e-03
2.757789999999999964e+00,-1.881142504680131163e-03
2.763939999999999841e+00,-1.850259506172428339e-03
2.770109999999999850e+00,-1.824829457474101604e-03
2.776269999999999794e+00,-1.822261162409047081e-03
2.782449999999999868e+00,-1.820261236417066147e-03
2.788640000000000008e+00,-1.770621680458739052e-03
2.794830000000000148e+00,-1.774959807656823364e-03
2.801019999999999843e+00,-1.814683791854834402e-03
2.807230000000000114e+00,-1.807238387981300156e-03
2.813439999999999941e+00,-1.805186553532654682e-03
2.819659999999999833e+00,-1.802828035260496155e-03
2.825889999999999791e+00,-1.818619062122580352e-03
2.832120000000000193e+00,-1.828919128534950509e-03
2.838369999999999838e+00,-1.824995313691312121e-03
2.844609999999999861e+00,-1.773796099298195544e-03
2.850870000000000015e+00,-1.664050903583626792e-03
2.857130000000000170e+00,-1.508755006641693350e-03
2.863399999999999945e+00,-1.462722486195948152e-03
2.869679999999999787e+00,-1.444455733888190757e-03
2.875970000000000137e+00,-1.445320102056987582e-03
