x,y_bed
4.458199999999999941e-01,-1.115777279707959140e-03
4.529900000000000038e-01,-1.175381509764238499e-03
4.601299999999999835e-01,-1.233431913806655889e-03
4.672299999999999787e-01,-1.291371245650604167e-03
4.742999999999999994e-01,-1.319510604108663785e-03
4.813399999999999901e-01,-1.336453952399778433e-03
4.883500000000000063e-01,-1.346429297920148736e-03
4.953199999999999825e-01,-1.350190755786180412e-03
5.022600000000000398e-01,-1.337588739024013007e-03
5.091700000000000115e-01,-1.268876833526171640e-03
5.160400000000000542e-01,-1.188823610210559259e-03
5.228899999999999659e-01,-1.222872955567956641e-03
5.296999999999999487e-01,-1.282420635246010569e-03
5.364799999999999569e-01,-1.337380159439082155e-03
5.432299999999999907e-01,-1.373215514743063390e-03
5.499500000000000499e-01,-1.383277162590034132e-03
5.566400000000000237e-01,-1.348838569327843757e-03
5.632899999999999574e-01,-1.265718921395969383e-03
5.699199999999999822e-01,-1.291040360616786242e-03
5.765099999999999669e-01,-1.365074802990655714e-03
5.830800000000000427e-01,-1.325157721728987973e-03
5.896099999999999675e-01,-9.556665556285754651e-04
5.961100000000000287e-01,-1.020130866534237762e-03
6.025899999999999590e-01,-1.342066597917081563e-03
6.090299999999999603e-01,-1.045535851627299060e-03
6.154399999999999871e-01,-9.329048484412519587e-04
6.218200000000000394e-01,-9.398250722305416787e-04
6.281799999999999606e-01,-9.411168600980145994e-04
6.344999999999999529e-01,-9.417792001514726629e-04
6.408000000000000362e-01,-9.418711482676453894e-04
6.470599999999999685e-01,-9.420493304118341023e-04
6.532999999999999918e-01,-9.412211295619915671e-04
6.595100000000000406e-01,-9.357295207654272532e-04
6.656800000000000495e-01,-9.246161050190804124e-04
6.718300000000000383e-01,-7.702744010290906232e-04
6.779600000000000071e-01,-3.928900576150123848e-04
6.840500000000000469e-01,-3.670652219412024733e-04
6.901100000000000012e-01,-3.505835139292617919e-04
6.961500000000000465e-01,-3.407608138218246648e-04
7.021600000000000064e-01,-3.504229932576082419e-04
7.081399999999999917e-01,-3.366686639094518653e-04
7.140900000000000025e-01,-9.501726355390453229e-05
7.200199999999999934e-01,-6.284691937602005819e-06
7.259200000000000097e-01,-7.635422562205689337e-06
7.317900000000000515e-01,1.682770671841677225e-05
7.376300000000000079e-01,3.220736025293734857e-04
7.434399999999999897e-01,3.282955387101521572e-04
7.492299999999999516e-01,3.292475456953254751e-04
7.550000000000000044e-01,3.430547661878474599e-04
7.607300000000000173e-01,6.597445301964737245e-04
7.664400000000000102e-01,6.595523617758344316e-04
7.721200000000000285e-01,6.568083358070831400e-04
7.777800000000000269e-01,6.579319377217336499e-04
7.834100000000000508e-01,9.384929002859538315e-04
7.890099999999999891e-01,1.006496033240454179e-03
7.945900000000000185e-01,9.931140903441189240e-04
8.001399999999999624e-01,9.872425529616347516e-04
8.056699999999999973e-01,9.883328989901507371e-04
8.111699999999999466e-01,1.292911578972533648e-03
8.166400000000000325e-01,1.342427804674426470e-03
8.220899999999999874e-01,1.332080185523591307e-03
8.275099999999999678e-01,1.331622024247941733e-03
8.329100000000000392e-01,1.358780418958516071e-03
8.382899999999999796e-01,1.713983029146500621e-03
8.436399999999999455e-01,1.727561290378325622e-03
8.489600000000000479e-01,1.734059720168234760e-03
8.542600000000000193e-01,1.997436699800411199e-03
8.595300000000000162e-01,2.006381067132289968e-03
8.647799999999999931e-01,1.854486604014090722e-03
8.700099999999999500e-01,1.737017641657433555e-03
8.752100000000000435e-01,1.664206273483155498e-03
8.803900000000000059e-01,1.340038909373166606e-03
8.855399999999999938e-01,9.995778871482161911e-04
8.906699999999999617e-01,6.640049047102625918e-04
8.957800000000000207e-01,3.348061285622300817e-04
9.008599999999999941e-01,-2.172928609344448891e-05
9.059199999999999475e-01,-4.545394826727119724e-04
9.109500000000000375e-01,-9.389585155259741684e-04
9.159699999999999509e-01,-1.400768618692895678e-03
9.209500000000000464e-01,-1.575528188380462139e-03
9.259199999999999653e-01,-1.940507143102000905e-03
9.308600000000000207e-01,-2.432229272352834891e-03
9.357799999999999452e-01,-2.947069236597478232e-03
9.406799999999999606e-01,-3.474254774631651329e-03
9.455500000000000016e-01,-4.012573052656379438e-03
9.504000000000000226e-01,-4.558589406358813829e-03
9.552300000000000235e-01,-5.126618332995508225e-03
9.600400000000000045e-01,-5.697023954799958559e-03
9.648200000000000109e-01,-5.831985913179084900e-03
9.695799999999999974e-01,-6.330329363960476331e-03
9.743199999999999639e-01,-6.901575546817546175e-03
9.790400000000000214e-01,-7.383899701043156009e-03
9.837299999999999933e-01,-7.586140930175836426e-03
9.884100000000000108e-01,-8.143519865884206455e-03
9.930600000000000538e-01,-8.279161100778085688e-03
9.976899999999999658e-01,-8.690408080318868037e-03
1.000939999999999941e+00,-8.844141175748079092e-03
1.002809999999999979e+00,-9.000340131439138122e-03
1.004690000000000083e+00,-9.342837052653773372e-03
1.006559999999999899e+00,-9.402745843127774741e-03
1.008440000000000003e+00,-9.496817024508249008e-03
1.010310000000000041e+00,-9.693018512561657474e-03
1.012189999999999923e+00,-1.002643334745179776e-02
1.014059999999999961e+00,-1.009940038382118113e-02
1.015940000000000065e+00,-1.013350557238237686e-02
1.017810000000000104e+00,-1.019109626922014636e-02
1.019689999999999985e+00,-1.037016427683124659e-02
1.021560000000000024e+00,-1.070499744864647149e-02
1.023439999999999905e+00,-1.072955261305527999e-02
1.025309999999999944e+00,-1.075495231985509371e-02
1.027190000000000047e+00,-1.080052349562053877e-02
1.029060000000000086e+00,-1.084042189528742171e-02
1.030939999999999968e+00,-1.086464631124587667e-02
1.032810000000000006e+00,-1.096989735811255973e-02
1.034690000000000110e+00,-1.093311965475852500e-02
1.036559999999999926e+00,-1.113148836449364375e-02
1.038440000000000030e+00,-1.128521867009890656e-02
1.040310000000000068e+00,-1.135046950245148685e-02
1.042189999999999950e+00,-1.142984797022183162e-02
1.044059999999999988e+00,-1.148317467015104801e-02
1.045940000000000092e+00,-1.150721383348967709e-02
1.047809999999999908e+00,-1.151783266626569754e-02
1.049690000000000012e+00,-1.151633382505903337e-02
1.051560000000000050e+00,-1.150856546296085900e-02
1.053439999999999932e+00,-1.150361588505507786e-02
1.055309999999999970e+00,-1.148964944987371749e-02
1.057190000000000074e+00,-1.147064688175237004e-02
1.059059999999999890e+00,-1.144285747168196157e-02
1.060939999999999994e+00,-1.139128049329102624e-02
1.062810000000000032e+00,-1.131300339190872799e-02
1.064689999999999914e+00,-1.120280246372711182e-02
1.066559999999999953e+00,-1.107450635048715624e-02
1.068440000000000056e+00,-1.102396914798232756e-02
1.070310000000000095e+00,-1.102813589330790996e-02
1.072189999999999976e+00,-1.099933991549062809e-02
1.074060000000000015e+00,-1.097367268900309098e-02
1.075939999999999896e+00,-1.100026758343838375e-02
1.077809999999999935e+00,-1.120332407258848445e-02
1.079690000000000039e+00,-1.139697458253729860e-02
1.081560000000000077e+00,-1.125486833026942066e-02
1.083439999999999959e+00,-1.092955285944384979e-02
1.085309999999999997e+00,-1.085871170348125248e-02
1.087190000000000101e+00,-1.078962135664322981e-02
1.089059999999999917e+00,-1.035134379361989619e-02
1.090940000000000021e+00,-1.017140284589749394e-02
1.092810000000000059e+00,-1.004930592458204951e-02
1.094689999999999941e+00,-9.562164814281608888e-03
1.096559999999999979e+00,-9.445292201755920228e-03
1.098440000000000083e+00,-9.011382768942142671e-03
1.100309999999999899e+00,-8.802252319061849850e-03
1.102190000000000003e+00,-8.620508781887201502e-03
1.104060000000000041e+00,-8.190936458042056764e-03
1.105939999999999923e+00,-8.087182617857086725e-03
1.107809999999999961e+00,-7.720573005389893065e-03
1.109690000000000065e+00,-7.528017738810867214e-03
1.111560000000000104e+00,-7.411789324831385972e-03
1.113439999999999985e+00,-7.121503626527424073e-03
1.115310000000000024e+00,-6.944851749823568836e-03
1.117189999999999905e+00,-6.905935050112746616e-03
1.119059999999999944e+00,-6.940037063816404013e-03
1.120940000000000047e+00,-7.280440826079387188e-03
1.122810000000000086e+00,-7.521405178135487368e-03
1.124689999999999968e+00,-7.612684212972620212e-03
1.126560000000000006e+00,-7.648413681150914058e-03
1.128440000000000110e+00,-7.543750216969757373e-03
1.130309999999999926e+00,-7.433339885167125106e-03
1.132190000000000030e+00,-7.051191869284280031e-03
1.134060000000000068e+00,-6.895756329386973707e-03
1.135939999999999950e+00,-6.565250161470962374e-03
1.137809999999999988e+00,-6.335894408591218052e-03
1.139690000000000092e+00,-6.175178308181330199e-03
1.141559999999999908e+00,-5.730416723501870722e-03
1.143440000000000012e+00,-5.250713707245698372e-03
1.145310000000000050e+00,-4.855959940939090502e-03
1.147189999999999932e+00,-4.382869792759161442e-03
1.149059999999999970e+00,-3.864041442627625441e-03
1.150940000000000074e+00,-3.340503542069768288e-03
1.152809999999999890e+00,-2.830684649026228138e-03
1.154700000000000060e+00,-2.330675169540956729e-03
1.156579999999999941e+00,-1.840376443310096435e-03
1.158470000000000111e+00,-1.360000152130657128e-03
1.160360000000000058e+00,-8.979882332722301545e-04
1.162250000000000005e+00,-4.555349142041857213e-04
1.164139999999999953e+00,-2.639514423050901308e-05
1.166039999999999965e+00,3.382091544357484917e-04
1.167950000000000044e+00,6.388386894506249258e-04
1.169850000000000056e+00,8.659385760336511329e-04
1.171759999999999913e+00,1.068072450410577096e-03
1.173669999999999991e+00,1.276382236948146384e-03
1.175589999999999913e+00,1.395061130846886668e-03
1.177510000000000057e+00,1.488286787052514430e-03
1.179429999999999978e+00,1.602826495403084127e-03
1.181359999999999966e+00,1.631942783544337427e-03
1.183289999999999953e+00,1.628840212516478696e-03
1.185219999999999940e+00,1.639471805680407573e-03
1.187149999999999928e+00,1.702151150749502129e-03
1.189089999999999980e+00,1.896905013898491461e-03
1.191030000000000033e+00,2.192427357989529344e-03
1.192979999999999929e+00,2.614848085466703505e-03
1.194930000000000048e+00,3.068799494101401380e-03
1.196879999999999944e+00,3.508744929721782473e-03
1.198830000000000062e+00,3.934455490274966355e-03
1.200790000000000024e+00,4.361552886152749581e-03
1.202749999999999986e+00,4.789185187224767430e-03
1.204720000000000013e+00,5.211177204635653905e-03
1.206690000000000040e+00,5.623791108372977639e-03
1.208660000000000068e+00,6.021709887784471027e-03
1.210630000000000095e+00,6.342512388141155304e-03
1.212609999999999966e+00,6.632609113031985061e-03
1.214590000000000058e+00,7.012049764437130149e-03
1.216579999999999995e+00,7.327688420880240118e-03
1.218569999999999931e+00,7.544220161496284147e-03
1.220560000000000089e+00,7.885868280522607618e-03
1.222550000000000026e+00,8.023301658111754373e-03
1.224550000000000027e+00,8.299001758206634924e-03
1.226560000000000095e+00,8.432401371719331490e-03
1.228560000000000096e+00,8.407614764945357810e-03
1.230569999999999942e+00,8.420452159986073146e-03
1.232580000000000009e+00,8.505356829244250030e-03
1.234599999999999920e+00,8.883719875497630980e-03
1.236620000000000053e+00,9.214419827641302449e-03
1.238639999999999963e+00,9.568668770678762786e-03
1.240669999999999940e+00,1.002226607535054194e-02
1.242690000000000072e+00,1.045519738816799715e-02
1.244729999999999892e+00,1.068452883330558642e-02
1.246760000000000090e+00,1.105730115994396287e-02
1.248799999999999910e+00,1.125640711830348459e-02
1.250850000000000017e+00,1.126056765646749926e-02
1.252890000000000059e+00,1.112042294229645921e-02
1.254939999999999944e+00,1.107290353584019366e-02
1.256999999999999895e+00,1.109118048496095937e-02
1.259050000000000002e+00,1.137877337774768037e-02
1.261109999999999953e+00,1.163184137893167984e-02
1.263179999999999970e+00,1.207607960193535397e-02
1.265249999999999986e+00,1.234004664536601618e-02
1.267320000000000002e+00,1.279341382231012104e-02
1.269390000000000018e+00,1.317637895972542661e-02
1.271470000000000100e+00,1.340501016814621242e-02
1.273549999999999960e+00,1.367776673072068974e-02
1.275640000000000107e+00,1.392414265835161327e-02
1.277730000000000032e+00,1.396711744262332106e-02
1.279819999999999958e+00,1.393190208601961973e-02
1.281910000000000105e+00,1.368412452280169493e-02
1.284010000000000096e+00,1.338291803149345080e-02
1.286119999999999930e+00,1.310695042748692522e-02
1.288219999999999921e+00,1.280096569183866197e-02
1.290329999999999977e+00,1.261484303022278493e-02
1.292450000000000099e+00,1.244017455557486218e-02
1.294559999999999933e+00,1.228558175498105365e-02
1.296689999999999898e+00,1.220292605972272786e-02
1.298810000000000020e+00,1.216974923954827238e-02
1.300939999999999985e+00,1.213152793073597746e-02
1.303069999999999951e+00,1.198574439739703151e-02
1.305209999999999981e+00,1.166935115215264433e-02
1.307339999999999947e+00,1.146896966915460225e-02
1.309490000000000043e+00,1.107468615727730775e-02
1.311630000000000074e+00,1.062063937277797458e-02
1.313779999999999948e+00,1.015252428540774736e-02
1.315940000000000110e+00,9.700872071667537497e-03
1.318089999999999984e+00,9.243120737726796821e-03
1.320249999999999924e+00,8.766832308209513910e-03
1.322419999999999929e+00,8.276552627961305739e-03
1.324589999999999934e+00,7.767805643507583180e-03
1.326759999999999939e+00,7.222879066646605527e-03
1.328929999999999945e+00,6.662608968816886509e-03
1.331110000000000015e+00,6.152657629436132300e-03
1.333299999999999930e+00,5.681682878624875511e-03
1.335480000000000000e+00,5.235080914290781567e-03
1.337669999999999915e+00,4.804350234998099739e-03
1.339869999999999894e+00,4.385524526808002622e-03
1.342070000000000096e+00,3.976707347886229704e-03
1.344270000000000076e+00,3.576539025090510939e-03
1.346470000000000056e+00,3.181703200698673527e-03
1.348680000000000101e+00,2.787529893075011908e-03
1.350889999999999924e+00,2.386863143913441846e-03
1.353110000000000035e+00,1.897469515626054593e-03
1.355329999999999924e+00,1.385514050983512784e-03
1.357550000000000034e+00,1.014955063950362044e-03
1.359779999999999989e+00,6.713407248915865145e-04
1.362009999999999943e+00,3.310941909812987940e-04
1.364249999999999963e+00,-8.267111051479608067e-05
1.366489999999999982e+00,-5.605537808358706641e-04
1.368730000000000002e+00,-1.102999179233932290e-03
1.370980000000000087e+00,-1.668761519140406603e-03
1.373229999999999951e+00,-2.202725883975868628e-03
1.375480000000000036e+00,-2.506311345945157719e-03
1.377739999999999965e+00,-2.958701231683183268e-03
1.379999999999999893e+00,-3.299223580905037180e-03
1.382270000000000110e+00,-3.402175722528019523e-03
1.384540000000000104e+00,-3.418472892095777982e-03
1.386810000000000098e+00,-3.421564458003974792e-03
1.389089999999999936e+00,-3.423663871534028940e-03
1.391369999999999996e+00,-3.428420850597921690e-03
1.393659999999999899e+00,-3.432943268504813367e-03
1.395950000000000024e+00,-3.438158895957972496e-03
1.398239999999999927e+00,-3.442591560799590413e-03
1.400539999999999896e+00,-3.447481275590637620e-03
1.402840000000000087e+00,-3.451406513269367725e-03
1.405140000000000056e+00,-3.455291173541184119e-03
1.407450000000000090e+00,-3.459321393324128052e-03
1.409759999999999902e+00,-3.461961531206269455e-03
1.412080000000000002e+00,-3.468372095552280446e-03
1.414400000000000102e+00,-3.477412647255348748e-03
1.416719999999999979e+00,-3.503945270021604531e-03
1.419049999999999923e+00,-3.568639565376607696e-03
1.421389999999999931e+00,-3.682287974866234846e-03
1.423720000000000097e+00,-3.725363186808719300e-03
1.426060000000000105e+00,-3.575709877334515632e-03
1.428409999999999958e+00,-3.508557142432828808e-03
1.430749999999999966e+00,-3.548896155713934537e-03
1.433110000000000106e+00,-3.587434915398605463e-03
1.435459999999999958e+00,-3.597130498740943975e-03
1.437820000000000098e+00,-3.545602323540506581e-03
1.440190000000000081e+00,-3.506256962778409644e-03
1.442549999999999999e+00,-3.512330941548112186e-03
1.444930000000000048e+00,-3.519963839068086797e-03
1.447300000000000031e+00,-3.552058800907850322e-03
1.449680000000000080e+00,-3.586249804932911244e-03
1.452069999999999972e+00,-3.585562721173342869e-03
1.454460000000000086e+00,-3.504931340722119114e-03
1.456849999999999978e+00,-3.588188496255863627e-03
1.459240000000000093e+00,-3.507513751345626637e-03
1.461640000000000050e+00,-3.570093765885895380e-03
1.464050000000000074e+00,-3.509363103703467407e-03
1.466460000000000097e+00,-3.509585435428209076e-03
1.468869999999999898e+00,-3.533624994930877235e-03
1.471289999999999987e+00,-3.521853639278456263e-03
1.473710000000000075e+00,-3.536316081452540311e-03
1.476129999999999942e+00,-3.502792257761989502e-03
1.478560000000000096e+00,-3.503714558851949747e-03
1.481000000000000094e+00,-3.508559420595093112e-03
1.483430000000000026e+00,-3.517716009910037359e-03
1.485870000000000024e+00,-3.526964370230597102e-03
1.488320000000000087e+00,-3.518728184999886550e-03
1.490769999999999929e+00,-3.520047513009379875e-03
1.493219999999999992e+00,-3.506604934540357831e-03
1.495679999999999898e+00,-3.497163300045005949e-03
1.498140000000000027e+00,-3.495679143408436402e-03
1.500609999999999999e+00,-3.501666821335894762e-03
1.503079999999999972e+00,-3.509402527027624674e-03
1.505560000000000009e+00,-3.524068342822302656e-03
1.508040000000000047e+00,-3.503988613351567000e-03
1.510520000000000085e+00,-3.501170443134827073e-03
1.513009999999999966e+00,-3.503792062373250159e-03
1.515500000000000069e+00,-3.505305156423299019e-03
1.517989999999999950e+00,-3.503933847578475595e-03
1.520489999999999897e+00,-3.501274810236230505e-03
1.522999999999999909e+00,-3.499279439327827694e-03
1.525509999999999922e+00,-3.499164703143730227e-03
1.528019999999999934e+00,-3.498039489537788874e-03
1.530540000000000012e+00,-3.496121764179691786e-03
1.533060000000000089e+00,-3.494794783679327013e-03
1.535579999999999945e+00,-3.493321730629956896e-03
1.538110000000000088e+00,-3.491824096269374560e-03
1.540650000000000075e+00,-3.490343264146497562e-03
1.543190000000000062e+00,-3.489062094323159332e-03
1.545730000000000048e+00,-3.487520258440290032e-03
1.548280000000000101e+00,-3.485652037842209509e-03
1.550829999999999931e+00,-3.484147841861867916e-03
1.553390000000000049e+00,-3.483595779349539252e-03
1.555949999999999944e+00,-3.483544527656574127e-03
1.558510000000000062e+00,-3.483030122351186714e-03
1.561080000000000023e+00,-3.481779718832754555e-03
1.563649999999999984e+00,-3.481690592144382097e-03
1.566230000000000011e+00,-3.485251548456169777e-03
1.568810000000000038e+00,-3.490653546799434969e-03
1.571399999999999908e+00,-3.494303407176627303e-03
1.573990000000000000e+00,-3.495551412360171136e-03
1.576580000000000092e+00,-3.495119466539322022e-03
1.579180000000000028e+00,-3.494488118547474809e-03
1.581790000000000029e+00,-3.493237832647862282e-03
1.584400000000000031e+00,-3.490943251225452591e-03
1.587010000000000032e+00,-3.488502932524389834e-03
1.589630000000000098e+00,-3.486368825377494322e-03
1.592249999999999943e+00,-3.485438041307885922e-03
1.594880000000000075e+00,-3.485303752369041559e-03
1.597509999999999986e+00,-3.485439950396588583e-03
1.600139999999999896e+00,-3.485514405934801718e-03
1.602780000000000094e+00,-3.484981257748149489e-03
1.605429999999999913e+00,-3.480503037599253380e-03
1.608070000000000110e+00,-3.467718866269573711e-03
1.610729999999999995e+00,-3.460148947344007190e-03
1.613380000000000036e+00,-3.458652621738338758e-03
1.616049999999999986e+00,-3.457459805949259987e-03
1.618710000000000093e+00,-3.448239353844118581e-03
1.621380000000000043e+00,-3.435415402655757951e-03
1.624060000000000059e+00,-3.424371721237376952e-03
1.626740000000000075e+00,-3.051830132382042128e-03
1.629429999999999934e+00,-2.857029938064281280e-03
1.632109999999999950e+00,-2.856015484741285249e-03
1.634810000000000096e+00,-2.821977565874950883e-03
1.637510000000000021e+00,-2.806750419740682533e-03
1.640209999999999946e+00,-2.807922536492846698e-03
1.642919999999999936e+00,-2.820356987665726539e-03
1.645629999999999926e+00,-2.819340656988752070e-03
1.648349999999999982e+00,-2.819916327025301806e-03
1.651070000000000038e+00,-2.816458507392986116e-03
1.653790000000000093e+00,-2.815695002792845385e-03
1.656530000000000058e+00,-2.817382806162140301e-03
1.659259999999999957e+00,-2.811418233073132399e-03
1.661999999999999922e+00,-2.811949209179610484e-03
1.664749999999999952e+00,-2.803481753466515770e-03
1.667489999999999917e+00,-2.799649412586708696e-03
1.670250000000000012e+00,-2.797519320325675320e-03
1.673010000000000108e+00,-2.794888117791352773e-03
1.675769999999999982e+00,-2.792973760093134077e-03
1.678539999999999921e+00,-2.791184475279677966e-03
1.681310000000000082e+00,-2.789330714485512008e-03
1.684090000000000087e+00,-2.788634699582887184e-03
1.686870000000000092e+00,-2.788155474110140097e-03
1.689659999999999940e+00,-2.786996161243267787e-03
1.692450000000000010e+00,-2.786055795104599737e-03
1.695249999999999924e+00,-2.785045610626360555e-03
1.698050000000000059e+00,-2.783668433064497016e-03
1.700849999999999973e+00,-2.782261180420853453e-03
1.703659999999999952e+00,-2.780077257338414189e-03
1.706479999999999997e+00,-2.778479769761706998e-03
1.709300000000000042e+00,-2.773888767305375883e-03
1.712120000000000086e+00,-2.770829174674099230e-03
1.714949999999999974e+00,-2.770717277581832751e-03
1.717789999999999928e+00,-2.769565710886690967e-03
1.720630000000000104e+00,-2.768224438047310783e-03
1.723470000000000057e+00,-2.768644650024523583e-03
1.726320000000000077e+00,-2.769957790336311995e-03
1.729170000000000096e+00,-2.771284494935738821e-03
1.732029999999999959e+00,-2.769783338946543196e-03
1.734900000000000109e+00,-2.769750763303983031e-03
1.737770000000000037e+00,-2.769256135212904563e-03
1.740639999999999965e+00,-2.766696752635371907e-03
1.743519999999999959e+00,-2.764648334788821857e-03
1.746399999999999952e+00,-2.767363399598600417e-03
1.749290000000000012e+00,-2.772142079768175147e-03
1.752180000000000071e+00,-2.780461678455805122e-03
1.755079999999999973e+00,-2.793855457157000659e-03
1.757980000000000098e+00,-2.823941619732445434e-03
1.760890000000000066e+00,-2.919196471729216223e-03
1.763800000000000034e+00,-2.959616559323697584e-03
1.766720000000000068e+00,-2.967175608389356102e-03
1.769640000000000102e+00,-2.965507788761860553e-03
1.772569999999999979e+00,-2.963820973736263319e-03
1.775500000000000078e+00,-2.965475479188696504e-03
1.778440000000000021e+00,-2.969703965935840181e-03
1.781379999999999963e+00,-2.980038943959044569e-03
1.784329999999999972e+00,-2.985089644098758935e-03
1.787279999999999980e+00,-2.961308963861713703e-03
1.790240000000000054e+00,-2.956419769035482058e-03
1.793199999999999905e+00,-2.958815587881130985e-03
1.796170000000000044e+00,-2.962672698622569045e-03
1.799139999999999961e+00,-2.962161399927155242e-03
1.802119999999999944e+00,-2.960648092074035648e-03
1.805099999999999927e+00,-2.959405687535290007e-03
1.808089999999999975e+00,-2.959525011969655044e-03
1.811080000000000023e+00,-2.959803476174715977e-03
1.814079999999999915e+00,-2.959337412063307773e-03
1.817080000000000028e+00,-2.957728717449733917e-03
1.820089999999999986e+00,-2.954048633334151967e-03
1.823099999999999943e+00,-2.951172960795934736e-03
1.826119999999999965e+00,-2.947414284629940907e-03
1.829139999999999988e+00,-2.943366685468783508e-03
1.832170000000000076e+00,-2.936887009593513488e-03
1.835199999999999942e+00,-2.931409849980316871e-03
1.838240000000000096e+00,-2.930699379915342392e-03
1.841290000000000093e+00,-2.927964925398276151e-03
1.844340000000000090e+00,-2.930988066511576885e-03
1.847390000000000088e+00,-2.942084440842071807e-03
1.850449999999999928e+00,-2.943326899317509800e-03
1.853509999999999991e+00,-2.928153159428851376e-03
1.856579999999999897e+00,-2.909368386265502506e-03
1.859660000000000091e+00,-2.803896293207584680e-03
1.862740000000000062e+00,-2.351102463419229086e-03
1.865820000000000034e+00,-2.322296905813978248e-03
1.868919999999999915e+00,-2.281905846208238334e-03
1.872009999999999952e+00,-2.306869076952539413e-03
1.875110000000000054e+00,-2.298962111160028979e-03
1.878220000000000001e+00,-2.298898230815167500e-03
1.881329999999999947e+00,-2.301740136754726936e-03
1.884449999999999958e+00,-2.281831868302318291e-03
1.887569999999999970e+00,-2.292544996591488245e-03
1.890700000000000047e+00,-2.288373123978256277e-03
1.893829999999999902e+00,-2.291249576676932746e-03
1.896970000000000045e+00,-2.288250347785261447e-03
1.900109999999999966e+00,-2.270702006621495329e-03
1.903259999999999952e+00,-2.294983847384148099e-03
1.906420000000000003e+00,-2.269390009678444280e-03
1.909569999999999990e+00,-2.268479269061056749e-03
1.912740000000000107e+00,-2.295120358807847469e-03
1.915910000000000002e+00,-2.250543112255709750e-03
1.919089999999999963e+00,-2.300225938973619703e-03
1.922269999999999923e+00,-2.246045337591242187e-03
1.925450000000000106e+00,-2.275848060351397945e-03
1.928649999999999975e+00,-2.284173113707261074e-03
1.931840000000000002e+00,-2.238080215965412584e-03
1.935049999999999937e+00,-2.313682048939907747e-03
1.938250000000000028e+00,-2.185146221592318069e-03
1.941470000000000029e+00,-2.269121950042748709e-03
1.944690000000000030e+00,-2.305945699432597560e-03
1.947910000000000030e+00,-2.214765083861886669e-03
1.951140000000000096e+00,-2.266675072345258803e-03
1.954380000000000006e+00,-2.263284605690292581e-03
1.957619999999999916e+00,-2.217956176869989235e-03
1.960860000000000047e+00,-2.039549393399953548e-03
1.964120000000000088e+00,-1.933562651367058162e-03
1.967370000000000063e+00,-2.038377993465255444e-03
1.970639999999999947e+00,-2.135913054193452811e-03
1.973910000000000053e+00,-2.195083977808694273e-03
1.977179999999999938e+00,-2.214051117808753071e-03
1.980460000000000109e+00,-2.221303937821131509e-03
1.983740000000000059e+00,-2.221392944236710073e-03
1.987039999999999917e+00,-2.216603321431556001e-03
1.990329999999999933e+00,-2.207666386575032457e-03
1.993630000000000013e+00,-2.174651408228425991e-03
