x,y_bed
1.882090000000000041e+00,-2.265275411697899050e-03
1.890660000000000007e+00,-2.628793519315634694e-03
1.899219999999999908e+00,-2.780777100818627653e-03
1.907780000000000031e+00,-2.780133426692373011e-03
1.916339999999999932e+00,-2.802104622380121104e-03
1.924909999999999899e+00,-2.764068970170764205e-03
1.933470000000000022e+00,-2.786758552671059815e-03
1.942029999999999923e+00,-2.791759808384107911e-03
1.950590000000000046e+00,-2.852585319138241371e-03
1.959160000000000013e+00,-2.600136601654742807e-03
1.967719999999999914e+00,-1.689426528303467762e-03
1.976280000000000037e+00,6.342125749907638697e-04
1.984839999999999938e+00,3.534819808902239704e-04
1.993409999999999904e+00,3.620307879558621808e-05
2.001970000000000027e+00,-8.634869636856348785e-05
2.010530000000000150e+00,-1.594783585136788206e-04
2.019089999999999829e+00,-7.346372882215818079e-05
2.027660000000000018e+00,-4.536439728020062604e-04
2.036220000000000141e+00,-9.385092156731033143e-04
2.044779999999999820e+00,-1.185948652857753572e-03
2.053339999999999943e+00,-7.358495353537373692e-04
2.061910000000000132e+00,-1.934363584719953153e-04
2.070469999999999811e+00,-1.381422423088092544e-04
2.079029999999999934e+00,-1.402364473536668772e-04
2.087590000000000057e+00,-1.753637245848053451e-04
2.096159999999999801e+00,-2.240451507403591874e-04
2.104719999999999924e+00,-1.949967333740218987e-04
2.113280000000000047e+00,-1.572449590209618227e-03
2.121840000000000170e+00,-1.898218812007536858e-03
2.130409999999999915e+00,-1.882256608037856079e-03
2.138970000000000038e+00,-1.976241214654866907e-03
2.147530000000000161e+00,-1.844326494706408732e-03
2.156089999999999840e+00,-1.824647429648404732e-03
2.164660000000000029e+00,-1.888051831498608430e-03
2.173220000000000152e+00,-1.933378648972300298e-03
2.181779999999999831e+00,-1.968827802701370033e-03
2.190339999999999954e+00,-1.947272039008430275e-03
2.198910000000000142e+00,-1.933875911961253306e-03
2.207469999999999821e+00,-1.913583346350970641e-03
2.216029999999999944e+00,-1.922986530399745618e-03
2.224590000000000067e+00,-1.899245830909322610e-03
2.233159999999999812e+00,-1.883350802357310581e-03
2.241719999999999935e+00,-1.905751789262928250e-03
2.250280000000000058e+00,-1.959431336963097375e-03
2.258840000000000181e+00,-1.989421616655003000e-03
2.267409999999999926e+00,-1.992783149991684578e-03
2.275970000000000049e+00,-1.988732838788802304e-03
2.284530000000000172e+00,-1.985409191541339258e-03
2.293089999999999851e+00,-1.986124591899761545e-03
2.301660000000000039e+00,-1.987925505173847827e-03
2.310220000000000162e+00,-1.985344302981851411e-03
